TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,Year,Month,Day,DayName,CalculateRevenue,AgeGroup
9708,2022-12-19,16:34:09,149,43,Male,City_19,Online,True,87,Decorations_Product,Decorations,2,88.52572285,177.0514457,Credit Card,True,17.70514457,True,Express,3.0,Rainy,Black Friday,5,True,2022,12,19,Monday,177.0514457,Mid-Age
9709,2018-11-14,6:01:26,335,25,Other,City_8,95.0,False,460,Clothing_Product,Clothing,3,74.39517472,223.1855242,Credit Card,True,22.31855242,True,In-Store,0.0,Sunny,Black Friday,1,True,2018,11,14,Wednesday,223.18552416,Youth
9710,2019-11-14,5:35:40,73,30,Female,City_4,46.0,False,480,Decorations_Product,Decorations,2,19.57797383,39.15594766,Online Payment,False,0.0,True,In-Store,0.0,Sunny,Christmas Market,5,True,2019,11,14,Thursday,39.15594766,Adult
9711,2022-11-26,15:21:18,92,56,Female,City_3,Online,True,898,Clothing_Product,Clothing,1,10.64436822,10.64436822,Online Payment,False,1.064436822,False,Standard,5.0,Rainy,Black Friday,3,True,2022,11,26,Saturday,10.64436822,Senior
9712,2019-11-20,19:21:55,385,50,Other,City_14,Online,True,584,Food_Product,Food,5,43.08389179,215.4194589,Debit Card,True,21.54194589,False,Express,4.0,Snowy,Black Friday,3,False,2019,11,20,Wednesday,215.41945895,Mid-Age
9713,2018-12-13,9:27:44,11,22,Male,City_5,42.0,False,697,Electronics_Product,Electronics,5,29.39795317,146.9897659,Cash,False,0.0,True,In-Store,0.0,Rainy,Christmas Market,2,False,2018,12,13,Thursday,146.98976585,Youth
9714,2021-11-24,20:56:55,128,28,Male,City_4,Online,True,746,Food_Product,Food,3,75.87009765,227.6102929,Debit Card,False,22.76102929,True,Overnight,5.0,Snowy,Black Friday,4,False,2021,11,24,Wednesday,227.61029295000003,Adult
9715,2023-12-01,2:09:20,161,46,Other,City_18,79.0,False,655,Decorations_Product,Decorations,5,24.62086296,123.1043148,Credit Card,True,0.0,False,In-Store,0.0,Snowy,No Events,5,False,2023,12,1,Friday,123.1043148,Mid-Age
9716,2019-12-22,17:39:19,74,28,Male,City_4,Online,True,296,Toys_Product,Toys,4,58.00408455,232.0163382,Debit Card,False,23.20163382,False,Standard,4.0,Sunny,Black Friday,1,False,2019,12,22,Sunday,232.0163382,Adult
9717,2020-11-16,2:39:19,368,55,Male,City_1,Online,True,334,Food_Product,Food,1,20.76424795,20.76424795,Cash,False,0.0,False,Overnight,5.0,Snowy,No Events,4,False,2020,11,16,Monday,20.76424795,Senior
9718,2023-12-04,5:06:54,281,66,Female,City_3,19.0,False,778,Clothing_Product,Clothing,4,42.87612596,171.5045038,Debit Card,False,0.0,True,In-Store,0.0,Sunny,No Events,5,True,2023,12,4,Monday,171.50450384,Senior
9719,2018-12-18,17:29:44,259,33,Female,City_8,26.0,False,890,Decorations_Product,Decorations,3,59.94615767,179.838473,Online Payment,True,17.9838473,False,In-Store,0.0,Sunny,Black Friday,5,True,2018,12,18,Tuesday,179.83847301,Adult
9720,2021-11-04,4:27:01,368,63,Male,City_20,Online,True,675,Electronics_Product,Electronics,5,68.11812973,340.5906487,Debit Card,True,0.0,True,Express,2.0,Rainy,No Events,2,True,2021,11,4,Thursday,340.59064865000005,Senior
9721,2019-12-01,1:03:26,355,33,Female,City_3,22.0,False,19,Clothing_Product,Clothing,4,76.46380208,305.8552083,Online Payment,False,0.0,True,In-Store,0.0,Rainy,No Events,1,False,2019,12,1,Sunday,305.85520832,Adult
9722,2020-11-27,2:11:47,196,35,Male,City_4,95.0,False,458,Toys_Product,Toys,1,99.19324424,99.19324424,Cash,True,9.919324424,False,In-Store,0.0,Snowy,Black Friday,4,False,2020,11,27,Friday,99.19324424,Adult
9723,2023-11-29,9:47:47,425,41,Male,City_15,Online,True,83,Decorations_Product,Decorations,2,66.13711089,132.2742218,Debit Card,False,13.22742218,True,Standard,4.0,Snowy,Black Friday,4,False,2023,11,29,Wednesday,132.27422178,Mid-Age
9724,2021-12-30,1:25:46,103,70,Female,City_14,Online,True,18,Food_Product,Food,3,73.8797858,221.6393574,Online Payment,False,0.0,False,Standard,3.0,Rainy,Christmas Market,1,True,2021,12,30,Thursday,221.6393574,Senior
9725,2019-12-29,11:54:20,464,25,Male,City_13,Online,True,223,Food_Product,Food,3,53.96534046,161.8960214,Debit Card,False,0.0,True,Express,4.0,Rainy,Christmas Market,1,True,2019,12,29,Sunday,161.89602138,Youth
9726,2021-12-04,7:18:48,424,41,Male,City_5,Online,True,880,Food_Product,Food,5,49.31330833,246.5665416,Debit Card,True,0.0,False,Express,3.0,Sunny,Christmas Market,2,True,2021,12,4,Saturday,246.56654164999998,Mid-Age
9727,2023-11-17,15:21:11,88,40,Male,City_6,Online,True,391,Electronics_Product,Electronics,3,79.55654458,238.6696337,Online Payment,True,0.0,True,Express,5.0,Rainy,No Events,2,False,2023,11,17,Friday,238.66963374,Mid-Age
9728,2019-11-07,1:01:40,441,62,Female,City_9,4.0,False,430,Toys_Product,Toys,4,74.43227864,297.7291146,Debit Card,True,29.77291146,False,In-Store,0.0,Snowy,Black Friday,3,False,2019,11,7,Thursday,297.72911456,Senior
9729,2021-11-14,6:33:47,182,43,Other,City_1,75.0,False,527,Electronics_Product,Electronics,3,50.09979276,150.2993783,Cash,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,5,True,2021,11,14,Sunday,150.29937827999998,Mid-Age
9730,2019-11-06,12:41:35,321,36,Female,City_5,19.0,False,511,Electronics_Product,Electronics,4,27.94871853,111.7948741,Online Payment,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,5,True,2019,11,6,Wednesday,111.79487412,Mid-Age
9731,2020-11-03,2:18:41,484,36,Female,City_6,Online,True,661,Clothing_Product,Clothing,3,90.27816679,270.8345004,Credit Card,False,27.08345004,True,Express,4.0,Rainy,Black Friday,2,True,2020,11,3,Tuesday,270.83450037,Mid-Age
9732,2018-11-23,1:04:38,218,70,Other,City_16,Online,True,482,Food_Product,Food,2,80.80688427,161.6137685,Online Payment,False,16.16137685,False,Express,2.0,Sunny,Black Friday,4,True,2018,11,23,Friday,161.61376854,Senior
9733,2021-12-11,3:35:34,26,59,Other,City_5,24.0,False,585,Toys_Product,Toys,2,33.49441606,66.98883212,Cash,True,6.698883212,True,In-Store,0.0,Sunny,Black Friday,3,False,2021,12,11,Saturday,66.98883212,Senior
9734,2022-12-02,7:47:04,255,52,Male,City_9,Online,True,304,Clothing_Product,Clothing,5,50.60215593,253.0107796,Online Payment,False,0.0,True,Standard,1.0,Sunny,No Events,5,False,2022,12,2,Friday,253.01077965000002,Senior
9735,2021-11-30,15:04:57,57,48,Male,City_13,Online,True,890,Toys_Product,Toys,4,65.48450854,261.9380341,Cash,False,26.19380341,True,Overnight,4.0,Snowy,Black Friday,2,False,2021,11,30,Tuesday,261.93803416,Mid-Age
9736,2022-12-09,4:52:15,412,49,Male,City_1,Online,True,953,Food_Product,Food,2,84.55531197,169.1106239,Online Payment,False,16.91106239,True,Overnight,1.0,Sunny,Black Friday,1,True,2022,12,9,Friday,169.11062394,Mid-Age
9737,2018-11-11,4:18:08,259,57,Other,City_10,31.0,False,702,Clothing_Product,Clothing,3,45.16465316,135.4939595,Credit Card,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,4,False,2018,11,11,Sunday,135.49395948,Senior
9738,2023-11-22,10:21:15,7,25,Other,City_8,28.0,False,457,Electronics_Product,Electronics,4,34.02201843,136.0880737,Debit Card,True,13.60880737,True,In-Store,0.0,Rainy,Black Friday,4,True,2023,11,22,Wednesday,136.08807372,Youth
9739,2022-12-09,12:29:31,186,22,Other,City_14,Online,True,421,Decorations_Product,Decorations,2,59.0502375,118.100475,Credit Card,False,0.0,True,Standard,2.0,Sunny,No Events,5,False,2022,12,9,Friday,118.100475,Youth
9740,2018-12-25,7:03:29,38,63,Male,City_13,41.0,False,297,Clothing_Product,Clothing,5,96.99842825,484.9921412,Debit Card,False,0.0,False,In-Store,0.0,Rainy,Christmas Market,5,True,2018,12,25,Tuesday,484.99214125000003,Senior
9741,2019-11-21,4:36:54,13,61,Male,City_12,90.0,False,920,Electronics_Product,Electronics,3,73.60193796,220.8058139,Cash,True,22.08058139,False,In-Store,0.0,Rainy,Black Friday,1,False,2019,11,21,Thursday,220.80581388000002,Senior
9742,2020-12-19,22:40:32,481,41,Other,City_3,14.0,False,760,Electronics_Product,Electronics,3,91.19775128,273.5932538,Cash,True,0.0,False,In-Store,0.0,Rainy,Christmas Market,5,False,2020,12,19,Saturday,273.59325384,Mid-Age
9743,2019-11-06,7:09:09,479,42,Other,City_3,54.0,False,749,Food_Product,Food,5,17.80633855,89.03169275,Online Payment,True,8.903169275,True,In-Store,0.0,Rainy,Black Friday,1,False,2019,11,6,Wednesday,89.03169274999999,Mid-Age
9744,2022-12-28,12:39:51,101,37,Female,City_18,6.0,False,329,Clothing_Product,Clothing,3,14.02902444,42.08707332,Cash,False,4.208707332,False,In-Store,0.0,Snowy,Black Friday,3,False,2022,12,28,Wednesday,42.08707332,Mid-Age
9745,2023-12-01,6:25:16,417,69,Female,City_10,90.0,False,511,Electronics_Product,Electronics,3,86.24348435,258.730453,Online Payment,False,25.8730453,False,In-Store,0.0,Rainy,Black Friday,1,False,2023,12,1,Friday,258.73045305,Senior
9746,2023-11-12,0:47:48,54,54,Male,City_4,Online,True,247,Food_Product,Food,4,28.13393016,112.5357207,Online Payment,True,0.0,True,Express,5.0,Rainy,No Events,2,False,2023,11,12,Sunday,112.53572064,Senior
9747,2020-12-16,6:19:02,227,34,Other,City_3,Online,True,640,Electronics_Product,Electronics,4,11.95492992,47.81971969,Cash,True,4.781971969,True,Express,5.0,Rainy,Black Friday,2,True,2020,12,16,Wednesday,47.81971968,Adult
9748,2018-11-16,21:13:25,246,61,Other,City_14,Online,True,418,Clothing_Product,Clothing,3,29.13765996,87.41297989,Cash,False,0.0,False,Standard,3.0,Sunny,No Events,5,False,2018,11,16,Friday,87.41297988,Senior
9749,2021-12-23,23:44:17,349,42,Other,City_1,Online,True,323,Decorations_Product,Decorations,4,30.80756465,123.2302586,Online Payment,True,0.0,False,Standard,5.0,Sunny,No Events,3,True,2021,12,23,Thursday,123.2302586,Mid-Age
9750,2018-11-09,18:08:34,4,35,Female,City_15,27.0,False,618,Food_Product,Food,4,37.81840001,151.2736,Online Payment,False,0.0,False,In-Store,0.0,Sunny,No Events,4,False,2018,11,9,Friday,151.27360004,Adult
9751,2023-12-26,8:58:45,111,32,Female,City_19,Online,True,631,Food_Product,Food,2,89.61393665,179.2278733,Online Payment,True,17.92278733,True,Standard,5.0,Rainy,Black Friday,5,True,2023,12,26,Tuesday,179.2278733,Adult
9752,2018-11-23,16:37:42,73,48,Male,City_2,Online,True,242,Food_Product,Food,4,11.58419369,46.33677476,Online Payment,True,4.633677476,False,Standard,4.0,Rainy,Black Friday,3,False,2018,11,23,Friday,46.33677476,Mid-Age
9753,2022-12-30,9:10:43,426,61,Other,City_18,Online,True,153,Clothing_Product,Clothing,3,23.62279753,70.86839258,Cash,True,0.0,False,Express,1.0,Snowy,No Events,3,True,2022,12,30,Friday,70.86839259,Senior
9754,2023-11-04,6:27:17,462,59,Female,City_5,Online,True,329,Food_Product,Food,5,61.00739525,305.0369763,Debit Card,True,30.50369763,False,Standard,5.0,Snowy,Black Friday,1,False,2023,11,4,Saturday,305.03697625,Senior
9755,2020-11-03,13:07:01,149,29,Female,City_18,43.0,False,580,Food_Product,Food,5,53.99744146,269.9872073,Credit Card,False,0.0,True,In-Store,0.0,Snowy,No Events,3,False,2020,11,3,Tuesday,269.98720729999997,Adult
9756,2020-11-23,6:27:58,142,70,Male,City_13,89.0,False,812,Electronics_Product,Electronics,2,28.13302739,56.26605479,Credit Card,True,5.626605479,False,In-Store,0.0,Snowy,Black Friday,5,True,2020,11,23,Monday,56.26605478,Senior
9757,2019-12-08,8:01:53,303,22,Other,City_18,Online,True,967,Clothing_Product,Clothing,2,32.10620292,64.21240583,Debit Card,False,6.421240583,True,Overnight,2.0,Rainy,Black Friday,5,True,2019,12,8,Sunday,64.21240584,Youth
9758,2018-12-09,20:58:30,64,41,Other,City_16,3.0,False,767,Electronics_Product,Electronics,5,20.35226981,101.7613491,Debit Card,False,10.17613491,False,In-Store,0.0,Sunny,Black Friday,2,True,2018,12,9,Sunday,101.76134904999999,Mid-Age
9759,2018-11-02,0:06:02,90,59,Female,City_14,74.0,False,338,Food_Product,Food,5,60.75420495,303.7710248,Credit Card,True,30.37710248,False,In-Store,0.0,Snowy,Black Friday,2,False,2018,11,2,Friday,303.77102475000004,Senior
9760,2018-11-07,9:58:57,133,66,Male,City_10,61.0,False,252,Electronics_Product,Electronics,3,14.47588501,43.42765502,Online Payment,False,0.0,False,In-Store,0.0,Rainy,Christmas Market,4,False,2018,11,7,Wednesday,43.427655030000004,Senior
9761,2018-12-30,18:21:26,252,21,Female,City_14,Online,True,105,Toys_Product,Toys,1,14.34588576,14.34588576,Online Payment,True,0.0,True,Express,4.0,Snowy,No Events,3,True,2018,12,30,Sunday,14.34588576,Youth
9762,2022-12-27,2:01:22,128,57,Female,City_11,Online,True,239,Toys_Product,Toys,2,53.30565626,106.6113125,Debit Card,True,0.0,True,Standard,2.0,Rainy,Christmas Market,1,True,2022,12,27,Tuesday,106.61131252,Senior
9763,2019-12-21,7:29:33,116,53,Male,City_2,8.0,False,589,Clothing_Product,Clothing,5,35.53609726,177.6804863,Cash,True,17.76804863,True,In-Store,0.0,Snowy,Black Friday,3,False,2019,12,21,Saturday,177.68048629999998,Senior
9764,2023-11-25,9:12:00,97,64,Female,City_11,Online,True,418,Food_Product,Food,1,84.5249627,84.5249627,Online Payment,True,8.45249627,True,Express,2.0,Sunny,Black Friday,2,True,2023,11,25,Saturday,84.5249627,Senior
9765,2020-12-05,12:53:47,104,31,Other,City_2,Online,True,428,Food_Product,Food,1,55.96706113,55.96706113,Debit Card,True,5.596706113,True,Overnight,5.0,Snowy,Black Friday,5,False,2020,12,5,Saturday,55.96706113,Adult
9766,2020-11-19,23:49:06,36,35,Male,City_8,71.0,False,457,Food_Product,Food,5,88.28230942,441.4115471,Online Payment,True,0.0,False,In-Store,0.0,Snowy,No Events,2,False,2020,11,19,Thursday,441.4115471,Adult
9767,2019-12-14,21:40:07,101,69,Other,City_1,Online,True,566,Food_Product,Food,4,89.75658245,359.0263298,Online Payment,True,35.90263298,True,Overnight,1.0,Rainy,Black Friday,1,False,2019,12,14,Saturday,359.0263298,Senior
9768,2018-11-15,19:39:34,277,58,Female,City_13,92.0,False,344,Decorations_Product,Decorations,1,16.93804376,16.93804376,Debit Card,False,1.693804376,False,In-Store,0.0,Rainy,Black Friday,5,True,2018,11,15,Thursday,16.93804376,Senior
9769,2018-11-21,7:10:25,94,58,Female,City_16,41.0,False,34,Electronics_Product,Electronics,5,98.81706489,494.0853245,Online Payment,False,49.40853245,True,In-Store,0.0,Rainy,Black Friday,5,False,2018,11,21,Wednesday,494.08532445,Senior
9770,2018-11-15,20:31:32,276,49,Other,City_16,61.0,False,149,Toys_Product,Toys,4,18.65301704,74.61206815,Cash,False,7.461206815,False,In-Store,0.0,Rainy,Black Friday,4,True,2018,11,15,Thursday,74.61206816,Mid-Age
9771,2019-11-14,19:05:26,363,63,Other,City_20,Online,True,728,Food_Product,Food,2,23.84151882,47.68303764,Online Payment,False,4.768303764,False,Express,1.0,Sunny,Black Friday,2,False,2019,11,14,Thursday,47.68303764,Senior
9772,2021-12-20,7:42:41,330,28,Female,City_13,Online,True,295,Decorations_Product,Decorations,2,26.96555927,53.93111854,Credit Card,False,0.0,True,Express,1.0,Rainy,No Events,1,True,2021,12,20,Monday,53.93111854,Adult
9773,2018-12-24,1:26:27,213,52,Male,City_20,32.0,False,382,Toys_Product,Toys,5,90.97827859,454.891393,Credit Card,True,0.0,True,In-Store,0.0,Rainy,Christmas Market,4,False,2018,12,24,Monday,454.89139295,Senior
9774,2021-12-12,18:39:39,1,61,Male,City_5,Online,True,249,Food_Product,Food,2,35.44753583,70.89507166,Cash,True,0.0,False,Standard,4.0,Snowy,Christmas Market,3,True,2021,12,12,Sunday,70.89507166,Senior
9775,2018-12-10,18:15:08,424,58,Female,City_3,56.0,False,917,Food_Product,Food,1,93.07321952,93.07321952,Cash,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,5,False,2018,12,10,Monday,93.07321952,Senior
9776,2021-11-30,13:20:20,303,34,Other,City_16,36.0,False,541,Decorations_Product,Decorations,3,26.30571976,78.91715928,Cash,True,0.0,True,In-Store,0.0,Snowy,Christmas Market,4,True,2021,11,30,Tuesday,78.91715927999999,Adult
9777,2018-12-20,22:50:40,321,61,Male,City_8,21.0,False,381,Toys_Product,Toys,3,71.75207,215.25621,Cash,False,0.0,True,In-Store,0.0,Sunny,No Events,2,False,2018,12,20,Thursday,215.25621,Senior
9778,2018-11-07,12:31:33,396,63,Female,City_10,85.0,False,378,Food_Product,Food,2,11.9975987,23.9951974,Online Payment,True,2.39951974,True,In-Store,0.0,Snowy,Black Friday,5,False,2018,11,7,Wednesday,23.9951974,Senior
9779,2019-11-29,13:35:45,162,44,Other,City_10,58.0,False,95,Electronics_Product,Electronics,1,53.7962659,53.7962659,Cash,False,5.37962659,True,In-Store,0.0,Rainy,Black Friday,4,False,2019,11,29,Friday,53.7962659,Mid-Age
9780,2020-11-24,5:52:52,334,52,Other,City_1,Online,True,959,Electronics_Product,Electronics,2,65.55195231,131.1039046,Debit Card,True,13.11039046,True,Express,4.0,Rainy,Black Friday,3,True,2020,11,24,Tuesday,131.10390462,Senior
9781,2021-12-13,6:13:45,68,58,Other,City_5,Online,True,934,Clothing_Product,Clothing,5,43.32667213,216.6333607,Cash,True,21.66333607,True,Express,5.0,Rainy,Black Friday,4,False,2021,12,13,Monday,216.63336065,Senior
9782,2023-11-21,16:19:03,285,34,Male,City_16,Online,True,338,Clothing_Product,Clothing,5,86.758107,433.790535,Credit Card,False,0.0,False,Standard,2.0,Rainy,No Events,2,False,2023,11,21,Tuesday,433.790535,Adult
9783,2019-11-29,20:43:24,393,36,Female,City_20,88.0,False,491,Decorations_Product,Decorations,1,97.00410396,97.00410396,Cash,True,9.700410396,False,In-Store,0.0,Snowy,Black Friday,5,True,2019,11,29,Friday,97.00410396,Mid-Age
9784,2022-11-09,6:58:40,137,29,Female,City_11,9.0,False,352,Toys_Product,Toys,5,47.55338944,237.7669472,Online Payment,True,23.77669472,True,In-Store,0.0,Sunny,Black Friday,4,False,2022,11,9,Wednesday,237.76694719999998,Adult
9785,2022-11-01,3:37:11,334,30,Other,City_19,47.0,False,958,Toys_Product,Toys,3,93.45500834,280.365025,Credit Card,True,28.0365025,False,In-Store,0.0,Rainy,Black Friday,2,False,2022,11,1,Tuesday,280.36502502,Adult
9786,2023-12-11,3:18:47,121,38,Female,City_11,Online,True,122,Toys_Product,Toys,1,35.12706422,35.12706422,Cash,True,0.0,True,Express,2.0,Rainy,Christmas Market,5,True,2023,12,11,Monday,35.12706422,Mid-Age
9787,2018-11-12,20:07:29,104,63,Other,City_18,63.0,False,525,Toys_Product,Toys,5,82.40665776,412.0332888,Credit Card,True,41.20332888,False,In-Store,0.0,Snowy,Black Friday,4,True,2018,11,12,Monday,412.03328880000004,Senior
9788,2023-11-27,3:13:35,110,57,Female,City_1,Online,True,751,Toys_Product,Toys,4,80.93915386,323.7566154,Debit Card,True,32.37566154,False,Express,1.0,Rainy,Black Friday,5,True,2023,11,27,Monday,323.75661544,Senior
9789,2020-11-24,2:27:21,403,28,Female,City_15,14.0,False,527,Food_Product,Food,4,11.22899117,44.91596469,Cash,False,4.491596469,False,In-Store,0.0,Sunny,Black Friday,5,False,2020,11,24,Tuesday,44.91596468,Adult
9790,2023-12-02,20:46:25,142,18,Female,City_17,Online,True,514,Electronics_Product,Electronics,2,26.37704951,52.75409902,Credit Card,True,0.0,False,Overnight,4.0,Rainy,No Events,2,True,2023,12,2,Saturday,52.75409902,Teen
9791,2018-11-24,15:03:24,163,19,Female,City_3,Online,True,540,Toys_Product,Toys,1,14.66195224,14.66195224,Online Payment,True,1.466195224,True,Express,2.0,Snowy,Black Friday,3,False,2018,11,24,Saturday,14.66195224,Youth
9792,2023-12-21,14:16:19,463,23,Female,City_6,90.0,False,980,Electronics_Product,Electronics,5,76.11067738,380.5533869,Debit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,3,True,2023,12,21,Thursday,380.55338689999996,Youth
9793,2023-12-31,6:24:13,75,63,Male,City_8,Online,True,958,Clothing_Product,Clothing,5,13.99592114,69.97960569,Online Payment,False,6.997960569,False,Standard,3.0,Snowy,Black Friday,2,True,2023,12,31,Sunday,69.97960570000001,Senior
9794,2021-12-18,14:15:09,429,57,Female,City_14,Online,True,295,Clothing_Product,Clothing,1,11.0500285,11.0500285,Debit Card,False,1.10500285,True,Overnight,3.0,Sunny,Black Friday,2,True,2021,12,18,Saturday,11.0500285,Senior
9795,2021-11-17,20:58:01,17,59,Female,City_8,58.0,False,927,Decorations_Product,Decorations,2,18.18050503,36.36101007,Cash,True,0.0,True,In-Store,0.0,Rainy,Christmas Market,5,True,2021,11,17,Wednesday,36.36101006,Senior
9796,2022-11-15,22:27:40,386,59,Other,City_6,72.0,False,847,Food_Product,Food,4,84.27525439,337.1010176,Cash,True,33.71010176,True,In-Store,0.0,Rainy,Black Friday,5,False,2022,11,15,Tuesday,337.10101756,Senior
9797,2021-12-01,16:18:33,464,36,Other,City_16,Online,True,24,Food_Product,Food,3,75.19576021,225.5872806,Debit Card,True,22.55872806,True,Standard,3.0,Snowy,Black Friday,2,False,2021,12,1,Wednesday,225.58728063,Mid-Age
9798,2021-11-12,8:06:28,30,29,Male,City_2,51.0,False,531,Toys_Product,Toys,3,18.56614597,55.69843791,Cash,False,5.569843791,True,In-Store,0.0,Snowy,Black Friday,3,False,2021,11,12,Friday,55.69843791,Adult
9799,2019-12-21,14:16:49,44,55,Female,City_14,13.0,False,954,Decorations_Product,Decorations,4,39.40624494,157.6249798,Credit Card,False,0.0,True,In-Store,0.0,Snowy,No Events,3,True,2019,12,21,Saturday,157.62497976,Senior
9800,2021-11-26,4:39:48,181,24,Male,City_9,42.0,False,36,Food_Product,Food,5,85.86066921,429.303346,Cash,False,42.9303346,False,In-Store,0.0,Rainy,Black Friday,3,True,2021,11,26,Friday,429.30334604999996,Youth
9801,2022-11-04,13:37:52,331,64,Other,City_11,Online,True,766,Electronics_Product,Electronics,3,21.20851104,63.62553311,Credit Card,True,6.362553311,True,Standard,1.0,Snowy,Black Friday,1,False,2022,11,4,Friday,63.62553312,Senior
9802,2018-12-30,0:07:39,110,21,Female,City_11,Online,True,408,Decorations_Product,Decorations,3,64.08830519,192.2649156,Online Payment,False,19.22649156,True,Express,3.0,Snowy,Black Friday,5,True,2018,12,30,Sunday,192.26491557,Youth
9803,2023-12-19,23:31:02,81,41,Male,City_19,Online,True,354,Clothing_Product,Clothing,3,39.49306113,118.4791834,Debit Card,True,0.0,True,Standard,3.0,Snowy,Christmas Market,5,True,2023,12,19,Tuesday,118.47918339,Mid-Age
9804,2023-11-26,1:29:57,112,66,Male,City_18,Online,True,575,Decorations_Product,Decorations,2,37.22043776,74.44087552,Cash,False,7.444087552,False,Overnight,3.0,Sunny,Black Friday,3,False,2023,11,26,Sunday,74.44087552,Senior
9805,2020-11-11,10:30:53,477,31,Female,City_4,41.0,False,330,Food_Product,Food,1,50.66238067,50.66238067,Online Payment,True,5.066238067,False,In-Store,0.0,Snowy,Black Friday,4,True,2020,11,11,Wednesday,50.66238067,Adult
9806,2018-12-29,15:48:54,262,24,Male,City_20,74.0,False,746,Electronics_Product,Electronics,4,82.1192511,328.4770044,Debit Card,True,0.0,True,In-Store,0.0,Rainy,Christmas Market,3,True,2018,12,29,Saturday,328.4770044,Youth
9807,2021-12-23,9:03:17,439,64,Other,City_16,Online,True,646,Clothing_Product,Clothing,2,97.35607087,194.7121417,Credit Card,False,0.0,True,Express,2.0,Sunny,No Events,5,False,2021,12,23,Thursday,194.71214174,Senior
9808,2018-11-29,1:55:29,26,24,Male,City_15,Online,True,403,Toys_Product,Toys,1,66.49491863,66.49491863,Online Payment,False,6.649491863,True,Standard,3.0,Rainy,Black Friday,5,False,2018,11,29,Thursday,66.49491863,Youth
9809,2023-11-12,17:01:33,498,19,Female,City_15,Online,True,407,Electronics_Product,Electronics,5,35.57008633,177.8504316,Online Payment,True,17.78504316,True,Standard,2.0,Rainy,Black Friday,1,False,2023,11,12,Sunday,177.85043165000002,Youth
9810,2023-11-19,14:07:52,25,21,Other,City_10,Online,True,106,Decorations_Product,Decorations,2,92.09016993,184.1803399,Cash,True,0.0,True,Express,1.0,Sunny,No Events,4,True,2023,11,19,Sunday,184.18033986,Youth
9811,2019-11-02,0:45:30,70,56,Female,City_11,Online,True,114,Clothing_Product,Clothing,5,44.26122078,221.3061039,Credit Card,False,22.13061039,False,Express,1.0,Sunny,Black Friday,1,False,2019,11,2,Saturday,221.3061039,Senior
9812,2023-11-25,18:42:17,222,37,Other,City_14,Online,True,680,Clothing_Product,Clothing,4,20.71637924,82.86551698,Online Payment,True,8.286551698,True,Standard,2.0,Sunny,Black Friday,2,False,2023,11,25,Saturday,82.86551696,Mid-Age
9813,2018-12-10,2:41:34,155,65,Female,City_11,20.0,False,856,Toys_Product,Toys,5,74.51298642,372.5649321,Online Payment,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,2,True,2018,12,10,Monday,372.5649321,Senior
9814,2023-12-02,6:07:50,27,33,Male,City_2,Online,True,285,Food_Product,Food,3,23.06591037,69.1977311,Cash,False,6.91977311,True,Standard,2.0,Rainy,Black Friday,2,True,2023,12,2,Saturday,69.19773111,Adult
9815,2019-12-02,2:35:04,470,46,Male,City_18,Online,True,256,Electronics_Product,Electronics,2,89.01689189,178.0337838,Debit Card,False,0.0,True,Standard,3.0,Sunny,Christmas Market,2,True,2019,12,2,Monday,178.03378378,Mid-Age
9816,2019-11-07,4:14:09,485,57,Other,City_4,33.0,False,794,Electronics_Product,Electronics,5,38.0525886,190.262943,Credit Card,True,19.0262943,False,In-Store,0.0,Rainy,Black Friday,3,False,2019,11,7,Thursday,190.262943,Senior
9817,2022-12-19,16:50:08,279,25,Male,City_5,Online,True,428,Electronics_Product,Electronics,1,43.5407894,43.5407894,Credit Card,True,0.0,False,Overnight,2.0,Rainy,No Events,2,True,2022,12,19,Monday,43.5407894,Youth
9818,2021-11-03,16:47:34,169,44,Male,City_12,Online,True,829,Decorations_Product,Decorations,5,77.98758712,389.9379356,Credit Card,True,38.99379356,True,Express,2.0,Snowy,Black Friday,3,True,2021,11,3,Wednesday,389.9379356,Mid-Age
9819,2018-12-04,13:23:38,171,47,Male,City_12,Online,True,298,Decorations_Product,Decorations,1,20.58230378,20.58230378,Cash,True,2.058230378,True,Standard,5.0,Sunny,Black Friday,1,True,2018,12,4,Tuesday,20.58230378,Mid-Age
9820,2022-11-04,12:20:51,378,60,Male,City_20,Online,True,988,Electronics_Product,Electronics,3,78.93929187,236.8178756,Cash,True,0.0,False,Overnight,5.0,Snowy,Christmas Market,3,False,2022,11,4,Friday,236.81787561000002,Senior
9821,2022-12-25,1:17:24,458,44,Other,City_18,82.0,False,437,Electronics_Product,Electronics,4,78.40797083,313.6318833,Online Payment,False,31.36318833,True,In-Store,0.0,Snowy,Black Friday,2,False,2022,12,25,Sunday,313.63188332,Mid-Age
